Frame,Timestamp,TrackID,Role,AOI,x1,y1,x2,y2
6235,249.852,72,Target,Peripersonal,757,232,1177,1179
6236,249.8921,72,Target,Head,885,332,1046,466
6236,249.8921,72,Target,Body,828,329,1115,1068
6236,249.8921,72,Target,Feet,877,996,1102,1097
6236,249.8921,72,Target,Peripersonal,757,229,1186,1194
6237,249.9321,72,Target,Head,889,333,1052,468
6237,249.9321,72,Target,Body,831,331,1123,1083
6237,249.9321,72,Target,Feet,883,1007,1108,1109
6237,249.9321,72,Target,Peripersonal,756,228,1198,1208
6238,249.9722,72,Target,Head,891,335,1055,474
6238,249.9722,72,Target,Body,833,333,1128,1098
6238,249.9722,72,Target,Feet,891,1014,1119,1119
6238,249.9722,72,Target,Peripersonal,757,229,1204,1220
6239,250.0123,72,Target,Head,888,333,1053,473
6239,250.0123,72,Target,Body,833,328,1133,1102
6239,250.0123,72,Target,Feet,897,1016,1134,1125
6239,250.0123,72,Target,Peripersonal,755,225,1211,1228
6240,250.0524,72,Target,Head,884,320,1049,460
6240,250.0524,72,Target,Body,829,315,1135,1092
6240,250.0524,72,Target,Feet,900,1007,1136,1114
6240,250.0524,72,Target,Peripersonal,749,212,1215,1217
6241,250.0924,72,Target,Head,877,302,1044,443
6241,250.0924,72,Target,Body,824,300,1133,1086
6241,250.0924,72,Target,Feet,896,999,1135,1104
6241,250.0924,72,Target,Peripersonal,742,192,1215,1210
6242,250.1325,72,Target,Head,873,285,1042,427
6242,250.1325,72,Target,Body,819,284,1133,1084
6242,250.1325,72,Target,Feet,894,993,1132,1099
6242,250.1325,72,Target,Peripersonal,735,171,1218,1208
6243,250.1726,72,Target,Head,876,275,1047,418
6243,250.1726,72,Target,Body,821,275,1137,1086
6243,250.1726,72,Target,Feet,895,998,1134,1105
6243,250.1726,72,Target,Peripersonal,737,158,1222,1218
6244,250.2126,72,Target,Head,881,272,1054,416
6244,250.2126,72,Target,Body,824,273,1146,1098
6244,250.2126,72,Target,Feet,897,1009,1137,1115
6244,250.2126,72,Target,Peripersonal,736,152,1234,1231
6245,250.2527,72,Target,Head,886,270,1060,415
6245,250.2527,72,Target,Body,825,270,1153,1109
6245,250.2527,72,Target,Feet,897,1018,1140,1126
6245,250.2527,72,Target,Peripersonal,734,147,1244,1245
6246,250.2928,72,Target,Head,886,268,1063,414
6246,250.2928,72,Target,Body,822,267,1156,1136
6246,250.2928,72,Target,Feet,893,1034,1142,1136
6246,250.2928,72,Target,Peripersonal,729,142,1249,1258
6247,250.3329,72,Target,Head,882,266,1061,413
6247,250.3329,72,Target,Body,815,265,1155,1156
6247,250.3329,72,Target,Feet,885,1043,1142,1143
6247,250.3329,72,Target,Peripersonal,720,138,1251,1268
6248,250.3729,72,Target,Head,875,266,1056,414
6248,250.3729,72,Target,Body,808,261,1151,1179
6248,250.3729,72,Target,Peripersonal,710,162,1248,1142
6249,250.413,72,Target,Head,867,267,1050,414
6249,250.413,72,Target,Body,800,259,1148,1203
6249,250.413,72,Target,Peripersonal,701,159,1248,1166
6250,250.4531,72,Target,Head,864,271,1049,422
6250,250.4531,72,Target,Body,796,266,1149,1216
6250,250.4531,72,Target,Peripersonal,694,162,1251,1179
6251,250.4932,72,Target,Head,863,280,1049,429
6251,250.4932,72,Target,Body,794,270,1153,1241
6251,250.4932,72,Target,Peripersonal,690,168,1257,1203
6252,250.5332,72,Target,Head,859,286,1047,438
6252,250.5332,72,Target,Body,793,282,1155,1245
6252,250.5332,72,Target,Peripersonal,688,175,1261,1209
6253,250.5733,72,Target,Head,856,293,1046,449
6253,250.5733,72,Target,Body,790,287,1156,1265
6253,250.5733,72,Target,Peripersonal,682,180,1264,1228
6254,250.6134,72,Target,Head,847,299,1038,454
6254,250.6134,72,Target,Body,782,296,1155,1279
6254,250.6134,72,Target,Peripersonal,670,184,1266,1243
6255,250.6534,72,Target,Head,837,309,1031,466
6255,250.6534,72,Target,Body,766,364,1148,1040
6255,250.6534,72,Target,Peripersonal,652,241,1263,1014
6256,250.6935,72,Target,Head,828,322,1025,476
6256,250.6935,72,Target,Body,750,377,1141,1073
6256,250.6935,72,Target,Peripersonal,631,250,1260,1047
6257,250.7336,72,Target,Head,820,328,1019,479
6257,250.7336,72,Target,Body,738,384,1133,1080
6257,250.7336,72,Target,Peripersonal,617,255,1253,1055
6258,250.7737,72,Target,Head,817,326,1018,477
6258,250.7737,72,Target,Body,730,380,1132,1090
6258,250.7737,72,Target,Peripersonal,606,251,1256,1064
6259,250.8137,72,Target,Head,813,320,1014,474
6259,250.8137,72,Target,Body,725,377,1131,1091
6259,250.8137,72,Target,Peripersonal,600,243,1257,1067
6260,250.8538,72,Target,Head,807,319,1012,473
6260,250.8538,72,Target,Body,721,374,1132,1110
6260,250.8538,72,Target,Peripersonal,594,239,1260,1085
6261,250.8939,72,Target,Head,804,324,1011,479
6261,250.8939,72,Target,Body,721,378,1137,1125
6261,250.8939,72,Target,Peripersonal,590,242,1268,1100
6262,250.9339,72,Target,Head,806,331,1014,489
6262,250.9339,72,Target,Body,724,385,1146,1152
6262,250.9339,72,Target,Peripersonal,590,246,1279,1127
6263,250.974,72,Target,Head,813,336,1023,499
6263,250.974,72,Target,Body,729,394,1159,1170
6263,250.974,72,Target,Peripersonal,592,248,1296,1147
6264,251.0141,72,Target,Head,822,340,1034,502
6264,251.0141,72,Target,Body,734,399,1172,1185
6264,251.0141,72,Target,Peripersonal,594,250,1313,1162
6266,251.0942,72,Target,Head,840,340,1055,500
6266,251.0942,72,Target,Body,741,410,1190,1199
6266,251.0942,72,Target,Peripersonal,596,246,1336,1179
6267,251.1343,72,Target,Head,852,341,1069,500
6267,251.1343,72,Target,Body,746,413,1200,1206
6267,251.1343,72,Target,Peripersonal,599,246,1348,1186
6268,251.1744,72,Target,Head,866,344,1086,500
6268,251.1744,72,Target,Body,753,423,1214,1209
6268,251.1744,72,Target,Peripersonal,601,248,1366,1191
6269,251.2145,72,Target,Head,885,350,1107,507
6269,251.2145,72,Target,Body,766,431,1234,1211
6269,251.2145,72,Target,Peripersonal,611,255,1388,1193
6270,251.2545,72,Target,Head,908,357,1131,514
6270,251.2545,72,Target,Body,780,442,1256,1207
6270,251.2545,72,Target,Peripersonal,622,264,1413,1189
6271,251.2946,72,Target,Head,928,367,1154,523
6271,251.2946,72,Target,Body,795,453,1276,1218
6271,251.2946,72,Target,Peripersonal,635,273,1435,1202
6272,251.3347,72,Target,Head,943,377,1173,535
6272,251.3347,72,Target,Body,804,465,1293,1225
6272,251.3347,72,Target,Peripersonal,641,284,1456,1209
6273,251.3747,72,Target,Head,952,384,1183,542
6273,251.3747,72,Target,Body,808,475,1306,1229
6273,251.3747,72,Target,Peripersonal,641,292,1473,1214
6274,251.4148,72,Target,Head,956,386,1189,544
6274,251.4148,72,Target,Body,809,482,1313,1231
6274,251.4148,72,Target,Peripersonal,639,293,1484,1216
6275,251.4549,72,Target,Head,953,381,1188,539
6275,251.4549,72,Target,Body,805,473,1313,1232
6275,251.4549,72,Target,Peripersonal,633,288,1485,1217
6276,251.495,72,Target,Head,945,373,1184,531
6276,251.495,72,Target,Body,798,468,1310,1235
6276,251.495,72,Target,Peripersonal,624,277,1484,1221
6277,251.535,72,Target,Head,940,368,1179,525
6277,251.535,72,Target,Body,794,465,1310,1235
6277,251.535,72,Target,Peripersonal,619,271,1485,1221
6278,251.5751,72,Target,Head,937,366,1176,524
6278,251.5751,72,Target,Body,791,465,1312,1234
6278,251.5751,72,Target,Peripersonal,613,268,1491,1221
6279,251.6152,72,Target,Head,932,359,1173,520
6279,251.6152,72,Target,Body,789,463,1312,1236
6279,251.6152,72,Target,Peripersonal,610,260,1490,1224
6280,251.6553,72,Target,Head,925,351,1168,516
6280,251.6553,72,Target,Body,782,458,1311,1243
6280,251.6553,72,Target,Peripersonal,601,250,1492,1232
6281,251.6953,72,Target,Head,917,345,1161,510
6281,251.6953,72,Target,Body,779,459,1311,1231
6281,251.6953,72,Target,Peripersonal,596,244,1494,1221
6282,251.7354,72,Target,Head,909,340,1155,509
6282,251.7354,72,Target,Body,776,454,1309,1235
6282,251.7354,72,Target,Peripersonal,592,238,1493,1225
6283,251.7755,72,Target,Head,905,336,1151,508
6283,251.7755,72,Target,Body,773,452,1309,1233
6283,251.7755,72,Target,Peripersonal,588,234,1494,1223
6284,251.8155,72,Target,Head,898,335,1147,511
6284,251.8155,72,Target,Body,770,449,1308,1238
6284,251.8155,72,Target,Peripersonal,585,232,1494,1228
6285,251.8556,72,Target,Head,891,335,1141,512
6285,251.8556,72,Target,Body,765,447,1309,1240
6285,251.8556,72,Target,Peripersonal,576,232,1497,1230
6286,251.8957,72,Target,Head,885,334,1135,507
6286,251.8957,72,Target,Body,760,444,1308,1239
6286,251.8957,72,Target,Peripersonal,570,230,1498,1228
6287,251.9358,72,Target,Head,880,324,1130,499
6287,251.9358,72,Target,Body,756,430,1305,1251
6287,251.9358,72,Target,Peripersonal,565,217,1495,1239
6288,251.9758,72,Target,Head,873,314,1125,491
6288,251.9758,72,Target,Body,748,424,1298,1253
6288,251.9758,72,Target,Peripersonal,556,204,1490,1242
6289,252.0159,72,Target,Head,866,309,1121,486
6289,252.0159,72,Target,Body,739,417,1291,1255
6289,252.0159,72,Target,Peripersonal,547,198,1482,1245
6290,252.056,72,Target,Head,858,305,1114,485
6290,252.056,72,Target,Body,729,414,1283,1258
6290,252.056,72,Target,Peripersonal,536,194,1476,1247
6291,252.0961,72,Target,Head,850,302,1106,482
6291,252.0961,72,Target,Body,722,413,1279,1261
6291,252.0961,72,Target,Peripersonal,527,188,1473,1251
6292,252.1361,72,Target,Head,844,297,1101,481
6292,252.1361,72,Target,Body,716,409,1275,1257
6292,252.1361,72,Target,Peripersonal,520,184,1470,1248
6293,252.1762,72,Target,Head,838,293,1097,477
6293,252.1762,72,Target,Body,708,404,1271,1262
6293,252.1762,72,Target,Peripersonal,511,179,1467,1252
6294,252.2163,72,Target,Head,835,292,1095,474
6294,252.2163,72,Target,Body,704,407,1265,1247
6294,252.2163,72,Target,Peripersonal,507,180,1462,1238
6295,252.2563,72,Target,Head,829,294,1090,473
6295,252.2563,72,Target,Body,695,412,1256,1244
6295,252.2563,72,Target,Peripersonal,499,182,1452,1235
6296,252.2964,72,Target,Head,823,296,1084,475
6296,252.2964,72,Target,Body,687,415,1250,1242
6296,252.2964,72,Target,Peripersonal,491,185,1446,1233
6297,252.3365,72,Target,Head,819,297,1080,478
6297,252.3365,72,Target,Body,681,421,1243,1235
6297,252.3365,72,Target,Peripersonal,485,188,1440,1228
6298,252.3766,72,Target,Head,815,299,1076,480
6298,252.3766,72,Target,Body,675,414,1237,1262
6298,252.3766,72,Target,Peripersonal,478,185,1434,1254
6299,252.4166,72,Target,Head,812,299,1072,480
6299,252.4166,72,Target,Body,671,420,1231,1241
6299,252.4166,72,Target,Peripersonal,476,188,1427,1233
6300,252.4567,72,Target,Head,811,300,1071,479
6300,252.4567,72,Target,Body,670,422,1231,1243
6300,252.4567,72,Target,Peripersonal,473,189,1428,1235
6301,252.4968,72,Target,Head,812,301,1072,481
6301,252.4968,72,Target,Body,671,422,1231,1242
6301,252.4968,72,Target,Peripersonal,476,191,1427,1234
6302,252.5368,72,Target,Head,814,303,1076,481
6302,252.5368,72,Target,Body,676,422,1239,1244
6302,252.5368,72,Target,Peripersonal,479,193,1435,1235
6303,252.5769,72,Target,Head,821,306,1083,483
6303,252.5769,72,Target,Body,684,428,1249,1242
6303,252.5769,72,Target,Peripersonal,486,196,1447,1235
6304,252.617,72,Target,Head,828,309,1090,491
6304,252.617,72,Target,Body,696,432,1256,1234
6304,252.617,72,Target,Peripersonal,501,203,1452,1226
6305,252.6571,72,Target,Head,830,311,1091,495
6305,252.6571,72,Target,Body,699,433,1264,1236
6305,252.6571,72,Target,Peripersonal,501,205,1461,1228
6306,252.6971,72,Target,Head,830,310,1090,495
6306,252.6971,72,Target,Body,699,430,1263,1232
6306,252.6971,72,Target,Peripersonal,502,205,1461,1223
6307,252.7372,72,Target,Head,830,307,1089,493
6307,252.7372,72,Target,Body,702,427,1268,1230
6307,252.7372,72,Target,Peripersonal,503,202,1467,1221
6308,252.7773,72,Target,Head,832,306,1093,490
6308,252.7773,72,Target,Body,705,425,1272,1233
6308,252.7773,72,Target,Peripersonal,507,200,1471,1224
6309,252.8174,72,Target,Head,838,307,1097,490
6309,252.8174,72,Target,Body,709,429,1272,1231
6309,252.8174,72,Target,Peripersonal,512,201,1469,1224
6310,252.8574,72,Target,Head,842,308,1102,491
6310,252.8574,72,Target,Body,709,433,1273,1231
6310,252.8574,72,Target,Peripersonal,511,202,1471,1224
6311,252.8975,72,Target,Head,846,312,1106,492
6311,252.8975,72,Target,Body,708,435,1272,1240
6311,252.8975,72,Target,Peripersonal,510,205,1469,1232
6312,252.9376,72,Target,Head,849,318,1107,494
6312,252.9376,72,Target,Body,702,442,1269,1239
6312,252.9376,72,Target,Peripersonal,504,211,1468,1232
6313,252.9776,72,Target,Head,845,320,1104,496
6313,252.9776,72,Target,Body,697,444,1260,1232
6313,252.9776,72,Target,Peripersonal,500,215,1457,1225
6314,253.0177,72,Target,Head,837,320,1095,499
6314,253.0177,72,Target,Body,685,447,1249,1236
6314,253.0177,72,Target,Peripersonal,488,214,1446,1229
6315,253.0578,72,Target,Head,824,322,1082,497
6315,253.0578,72,Target,Body,675,444,1236,1240
6315,253.0578,72,Target,Peripersonal,478,216,1433,1232
6316,253.0979,72,Target,Head,813,319,1070,496
6316,253.0979,72,Target,Body,666,443,1228,1238
6316,253.0979,72,Target,Peripersonal,470,213,1424,1230
6317,253.1379,72,Target,Head,798,313,1056,493
6317,253.1379,72,Target,Body,655,432,1217,1238
6317,253.1379,72,Target,Peripersonal,459,206,1414,1229
6318,253.178,72,Target,Head,787,310,1044,492
6318,253.178,72,Target,Body,647,426,1208,1245
6318,253.178,72,Target,Peripersonal,450,201,1405,1236
6319,253.2181,72,Target,Head,779,309,1036,490
6319,253.2181,72,Target,Body,643,427,1203,1248
6319,253.2181,72,Target,Peripersonal,447,200,1399,1239
6320,253.2582,72,Target,Head,779,310,1035,493
6320,253.2582,72,Target,Body,646,427,1204,1243
6320,253.2582,72,Target,Peripersonal,451,202,1399,1234
6321,253.2982,72,Target,Head,783,310,1039,496
6321,253.2982,72,Target,Body,650,429,1208,1234
6321,253.2982,72,Target,Peripersonal,455,205,1404,1225
6322,253.3383,72,Target,Head,787,309,1044,494
6322,253.3383,72,Target,Body,654,426,1215,1241
6322,253.3383,72,Target,Peripersonal,457,202,1411,1232
6323,253.3784,72,Target,Head,791,311,1047,493
6323,253.3784,72,Target,Body,659,427,1219,1232
6323,253.3784,72,Target,Peripersonal,463,205,1414,1222
6324,253.4184,72,Target,Head,793,311,1049,493
6324,253.4184,72,Target,Body,663,429,1222,1226
6324,253.4184,72,Target,Peripersonal,468,206,1418,1217
6325,253.4585,72,Target,Head,798,311,1055,495
6325,253.4585,72,Target,Body,669,429,1228,1230
6325,253.4585,72,Target,Peripersonal,474,206,1423,1222
6326,253.4986,72,Target,Head,804,314,1060,497
6326,253.4986,72,Target,Body,675,431,1233,1245
6326,253.4986,72,Target,Peripersonal,480,206,1427,1236
6327,253.5387,72,Target,Head,810,314,1066,498
6327,253.5387,72,Target,Body,678,430,1237,1242
6327,253.5387,72,Target,Peripersonal,483,208,1432,1232
6328,253.5787,72,Target,Head,816,314,1072,497
6328,253.5787,72,Target,Body,683,430,1241,1240
6328,253.5787,72,Target,Peripersonal,488,208,1436,1231
6329,253.6188,72,Target,Head,821,313,1080,494
6329,253.6188,72,Target,Body,687,429,1246,1239
6329,253.6188,72,Target,Peripersonal,492,206,1441,1230
6330,253.6589,72,Target,Head,827,311,1085,492
6330,253.6589,72,Target,Body,692,432,1250,1224
6330,253.6589,72,Target,Peripersonal,498,206,1445,1215
6331,253.699,72,Target,Head,831,308,1088,490
6331,253.699,72,Target,Body,693,426,1251,1247
6331,253.699,72,Target,Peripersonal,498,199,1446,1238
6332,253.739,72,Target,Head,829,307,1087,490
6332,253.739,72,Target,Body,694,431,1252,1222
6332,253.739,72,Target,Peripersonal,500,203,1446,1214
6333,253.7791,72,Target,Head,824,307,1083,489
6333,253.7791,72,Target,Body,694,425,1252,1242
6333,253.7791,72,Target,Peripersonal,499,199,1447,1233
6334,253.8192,72,Target,Head,819,305,1078,491
6334,253.8192,72,Target,Body,692,423,1248,1240
6334,253.8192,72,Target,Peripersonal,498,198,1442,1231
6335,253.8592,72,Target,Head,816,305,1073,490
6335,253.8592,72,Target,Body,690,418,1246,1243
6335,253.8592,72,Target,Peripersonal,496,196,1441,1233
6336,253.8993,72,Target,Head,815,305,1073,492
6336,253.8993,72,Target,Body,692,415,1247,1262
6336,253.8993,72,Target,Peripersonal,499,193,1440,1251
6337,253.9394,72,Target,Head,817,304,1074,491
6337,253.9394,72,Target,Body,695,414,1250,1261
6337,253.9394,72,Target,Peripersonal,501,192,1444,1251
6338,253.9795,72,Target,Head,818,300,1075,489
6338,253.9795,72,Target,Body,696,409,1252,1262
6338,253.9795,72,Target,Peripersonal,502,187,1446,1251
6339,254.0195,72,Target,Head,821,299,1078,487
6339,254.0195,72,Target,Body,698,414,1255,1246
6339,254.0195,72,Target,Peripersonal,503,189,1449,1236
6340,254.0596,72,Target,Head,825,300,1082,487
6340,254.0596,72,Target,Body,702,415,1257,1244
6340,254.0596,72,Target,Peripersonal,508,190,1451,1235
6341,254.0997,72,Target,Head,827,304,1083,488
6341,254.0997,72,Target,Body,704,420,1257,1243
6341,254.0997,72,Target,Peripersonal,512,195,1450,1234
6342,254.1397,72,Target,Head,829,307,1084,496
6342,254.1397,72,Target,Body,703,426,1257,1241
6342,254.1397,72,Target,Peripersonal,510,200,1450,1232
6343,254.1798,72,Target,Head,830,312,1084,500
6343,254.1798,72,Target,Body,702,431,1260,1236
6343,254.1798,72,Target,Peripersonal,508,207,1455,1228
6344,254.2199,72,Target,Head,830,315,1084,501
6344,254.2199,72,Target,Body,703,432,1260,1244
6344,254.2199,72,Target,Peripersonal,509,208,1454,1235
6345,254.26,72,Target,Head,828,314,1082,500
6345,254.26,72,Target,Body,699,428,1256,1246
6345,254.26,72,Target,Peripersonal,505,207,1451,1236
6346,254.3,72,Target,Head,823,310,1078,497
6346,254.3,72,Target,Body,695,428,1252,1242
6346,254.3,72,Target,Peripersonal,501,202,1447,1234
6347,254.3401,72,Target,Head,819,306,1076,493
6347,254.3401,72,Target,Body,693,419,1247,1261
6347,254.3401,72,Target,Peripersonal,500,194,1440,1251
6348,254.3802,72,Target,Head,817,303,1074,488
6348,254.3802,72,Target,Body,688,413,1243,1265
6348,254.3802,72,Target,Peripersonal,495,190,1437,1255
6349,254.4203,72,Target,Head,815,301,1073,486
6349,254.4203,72,Target,Body,685,415,1240,1262
6349,254.4203,72,Target,Peripersonal,491,188,1433,1252
6351,254.5004,72,Target,Head,808,300,1066,485
6351,254.5004,72,Target,Body,675,413,1232,1260
6351,254.5004,72,Target,Peripersonal,481,187,1426,1251
6352,254.5405,72,Target,Head,805,303,1062,486
6352,254.5405,72,Target,Body,674,421,1231,1247
6352,254.5405,72,Target,Peripersonal,479,193,1425,1238
6353,254.5805,72,Target,Head,803,305,1060,487
6353,254.5805,72,Target,Body,670,422,1228,1246
6353,254.5805,72,Target,Peripersonal,476,195,1423,1237
6354,254.6206,72,Target,Head,801,307,1057,487
6354,254.6206,72,Target,Body,670,423,1227,1236
6354,254.6206,72,Target,Peripersonal,476,199,1421,1227
6355,254.6607,72,Target,Head,800,308,1056,488
6355,254.6607,72,Target,Body,671,423,1228,1245
6355,254.6607,72,Target,Peripersonal,477,199,1422,1236
6356,254.7008,72,Target,Head,799,308,1055,487
6356,254.7008,72,Target,Body,671,422,1228,1241
6356,254.7008,72,Target,Peripersonal,477,200,1422,1231
6357,254.7408,72,Target,Head,801,307,1057,489
6357,254.7408,72,Target,Body,674,425,1230,1233
6357,254.7408,72,Target,Peripersonal,479,200,1424,1224
6358,254.7809,72,Target,Head,806,308,1061,488
6358,254.7809,72,Target,Body,678,425,1234,1245
6358,254.7809,72,Target,Peripersonal,484,198,1428,1236
6359,254.821,72,Target,Head,810,306,1067,489
6359,254.821,72,Target,Body,682,421,1237,1256
6359,254.821,72,Target,Peripersonal,488,195,1430,1247
6361,254.9011,72,Target,Head,822,315,1078,496
6361,254.9011,72,Target,Body,692,435,1248,1228
6361,254.9011,72,Target,Peripersonal,499,211,1442,1219
6362,254.9412,72,Target,Head,828,322,1083,503
6362,254.9412,72,Target,Body,696,442,1253,1242
6362,254.9412,72,Target,Peripersonal,502,217,1447,1233
6363,254.9813,72,Target,Head,831,326,1087,507
6363,254.9813,72,Target,Body,696,448,1256,1233
6363,254.9813,72,Target,Peripersonal,500,223,1452,1224
6364,255.0213,72,Target,Head,831,324,1087,505
6364,255.0213,72,Target,Body,697,446,1257,1232
6364,255.0213,72,Target,Peripersonal,501,221,1452,1224
6365,255.0614,72,Target,Head,831,316,1086,497
6365,255.0614,72,Target,Body,696,434,1255,1241
6365,255.0614,72,Target,Peripersonal,500,210,1451,1232
6366,255.1015,72,Target,Head,829,308,1086,489
